recipe_id,recipe_name,calories,protein,fat,carbs,protein_proportion,fat_proportion,carbs_proportion,quality_list,vegan,vegetarian,gluten_free,sugar_free,pork_free,alcohol_free,dairy_free,nut_free,fish_free,shellfish_free,kosher,pescatarian,inactive_time_in_minutes,active_time_in_minutes,protein_g_per_unit,fat_g_per_unit,carbs_g_per_unit
634,tangy%20cider%20fizz,169.2276668244664700,1.6365249978173892,0.3587499999680000,31.7785822693418960,0.04845537733145598000,0.01062212104263193000,0.94092250162591220000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.63652499781738920000,0.35874999996800000000,31.77858226934189600000
649,sazerac%20and%20cider,286.8126000818854000,0.1175847967408841,0.1603143956626523,19.8023852193646840,0.00585573363054422400,0.00798367156436782000,0.98616059480508790000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.05879239837044205500,0.08015719783132617000,9.90119260968234200000
650,apple%20elixir,295.4519936049389300,0.0495250014700000,0.0905599994080000,29.4093591478810340,0.00167600450352565680,0.00306469383830366160,0.99525930165817070000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,110,10,0.04952500147000000000,0.09055999940800000000,29.40935914788103400000
651,italian%20buck,220.8902458274499700,1.2753449949449998,0.1842575001575000,38.7445147554130000,0.03172175095894307000,0.00458305051219940500,0.96369519852885740000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.27534499494499980000,0.18425750015750000000,38.74451475541300000000
652,charred%20lemon%20gin%20sparkler,455.3029400000000000,0.9593200000000000,1.7644200000000000,74.5365250000000000,0.01241673193846798000,0.02283735371604019400,0.96474591434549170000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,5,5,0.95932000000000000000,1.76442000000000000000,74.53652500000000000000
653,cranberry%20especial,271.3234755412061600,1.7883690986202947,0.2789547993295821,35.2720674364063460,0.04789497189727365000,0.00747079128397344550,0.94463423681875290000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,1.78836909862029470000,0.27895479932958206000,35.27206743640634600000
654,sparkling%20suze%20cocktail,183.3839973772800000,0.1924399964928000,0.0000000000000000,10.6917397445040000,0.01768070732679538300,0.00000000000000000000,0.98231929267320460000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.19243999649280000000,0.00000000000000000000,10.69173974450400000000
655,raspberry%20spritz,279.6747405420000000,0.2829999900000000,0.0424499988000000,33.9550464153600000,0.00825542275302808600,0.00123831342170554480,0.99050626382526630000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,30,10,0.28299999000000000000,0.04244999880000000000,33.95504641536000000000
656,hazy%20sunset,206.7254759324077000,1.2246516006102945,0.3369997996458841,18.1912175527048950,0.06199866984014552000,0.01706080268382309200,0.92094052747603140000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,25,15,1.22465160061029450000,0.33699979964588410000,18.19121755270489500000
657,gin%20daisy,182.8110620384529200,1.0590500029400000,0.3156641688943873,12.9528517305217080,0.07391695212972950000,0.02203194674138459000,0.90405110112888590000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,0,1.05905000294000000000,0.31566416889438730000,12.95285173052170800000
659,sparkling%20grapefruit%20sangria,1000.7135000000001000,17.2082800000000000,4.1021000000000000,162.4854749999999800,0.09362713865337170000,0.02231878406615862000,0.88405407728046960000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,240,10,2.15103500000000000000,0.51276250000000000000,20.31068437499999700000
660,senor%20brown%20cocktail,150.1314974192000000,0.1131999968000000,0.1471599958400000,12.7915996384000000,0.00867302688638334700,0.01127493495229835300,0.98005203816131840000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,1,0.11319999680000000000,0.14715999584000000000,12.79159963840000000000
661,mojalisco,405.5089973389999600,8.8437599982600000,2.1855700002100003,52.4171451142460000,0.13938930385886047000,0.03444746136530390400,0.82616323477583550000,"vegan vegetarian gluten_free  pork_free  dairy_free  fish_free shellfish_free kosher ",1,1,1,0,1,0,1,0,1,1,1,1,0,3,8.84375999826000000000,2.18557000021000030000,52.41714511424600000000
662,fresa%20verde,215.6897486447500000,2.3771450105850000,0.5345325031745000,20.8822925292315030,0.09990535443601756000,0.02246504060519137000,0.87762960495879100000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,4,2.37714501058500000000,0.53453250317450000000,20.88229252923150300000
663,the%20federation,925.3517268105077000,1.7452115963802945,0.2676347999408841,28.7128352215348950,0.05679976828784405500,0.00871045932420745800,0.93448977238794840000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.74521159638029450000,0.26763479994088410000,28.71283522153489500000
664,tobacco%20road,237.3577245719077000,0.6872115989802947,0.1273848002408841,17.2321725515998950,0.03807948119982046000,0.00705859318019852400,0.95486192561998100000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.68721159898029470000,0.12738480024088410000,17.23217255159989500000
667,basil%20cranberry%20julep,1253.2208289776001000,5.8223674998199995,1.5789263774999998,282.6322282129400000,0.02007480879402639600,0.00544394443139103600,0.97448124677458270000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,5.82236749981999950000,1.57892637749999980000,282.63222821294000000000
668,mango%20ginger%20cocktail%20with%20cilantro,226.1418321934794000,1.6209675078660000,0.6534916703826037,23.3447567503680800,0.06327155024504001000,0.02550787159932763800,0.91122057815563240000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,20,1.62096750786600000000,0.65349167038260370000,23.34475675036808000000
670,strawberry%20balsamic%20tequila%20sour,377.9367473818500000,10.1631699996050000,2.6618074987575002,56.2049296964250000,0.14722850446440160000,0.03856020682812819000,0.81421128870747020000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,10.16316999960500000000,2.66180749875750020000,56.20492969642500000000
671,salty%20dawg,227.2490022143000000,2.0970300539100000,0.2221550056550000,31.0677407938480030,0.06280991736457310000,0.00665395210779162000,0.93053613052763530000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,2.09703005391000000000,0.22215500565500000000,31.06774079384800300000
672,quill,313.0922483120000000,1.8144999945600000,0.3057000004800000,38.7386699658600000,0.04440896178226149500,0.00748185157280513300,0.94810918664493350000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.81449999456000000000,0.30570000048000000000,38.73866996586000000000
673,plume,294.1312493398400000,1.8541199948064000,0.3057000004800000,40.2102699750120000,0.04376011464941768000,0.00721499531141654300,0.94902489003916580000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.85411999480640000000,0.30570000048000000000,40.21026997501200000000
674,petit%20cafe,404.8604990488137000,1.8320429974706570,21.7753500014400000,21.7507746915728500,0.04039058654159509400,0.48007560953589035000,0.47953380392251443000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,8,1.83204299747065700000,21.77535000144000000000,21.75077469157285000000
675,kiwi%20cooler,164.4552476324500000,0.4824449975250000,0.2225574977975000,17.7106296678050000,0.02619758003697370700,0.01208524887041962900,0.96171717109260670000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.48244499752500000000,0.22255749779750000000,17.71062966780500000000
676,java%20good%20night,228.3728632522538600,6.4516108215621470,3.0249024239344420,21.6322976200834500,0.20738853855389414000,0.09723619578404741000,0.69537526566205840000," vegetarian   pork_free   nut_free fish_free shellfish_free kosher ",0,1,0,0,1,0,0,1,1,1,1,1,0,5,6.45161082156214700000,3.02490242393444200000,21.63229762008345000000
677,irish%20cocktail,185.5067808318350400,0.0176391354548739,0.0234174002104421,4.2195094413519785,0.00414009207932100900,0.00549631207139196500,0.99036359584928700000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,0.01763913545487387500,0.02341740021044205800,4.21950944135197850000
678,baby%20takes%20a%20nap,140.3548617288538500,0.0007307999901474,0.0304923991704421,11.1011022896674480,0.00006564666033891609,0.00273908620449905300,0.99719526713516200000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,0.00073079999014735220,0.03049239917044205600,11.10110228966744800000
679,architects%20and%20kings,319.1977250041077000,1.1660065792602950,10.3069996555408830,22.2658799820148940,0.03455972351212756000,0.30549318045963497000,0.65994709602823750000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,5,10,1.16600657926029500000,10.30699965554088300000,22.26587998201489400000
680,archangel,212.2492471368000200,1.3944499985000000,0.2288000000000000,10.4561023973250000,0.11544079126145582000,0.01894141279288121700,0.86561779594566290000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.39444999850000000000,0.22880000000000000000,10.45610239732500000000
681,roses%20in%20the%20snow%20cocktail,166.6860899159615300,3.6734799250654420,0.1419172009803262,13.2771625283253410,0.21491689947830703000,0.00830286416136821600,0.77678023636032480000," vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,1,1,1,1,1,1,1,3,3.67347992506544200000,0.14191720098032617000,13.27716252832534100000
682,remontel%20toddy,628.2680905849616000,7.9520723998504420,2.3321271988313264,149.4022376358663300,0.04979804507862120600,0.01460441624986528000,0.93559753867151350000,"vegan vegetarian   pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,0,0,1,0,1,1,1,1,1,1,0,5,7.95207239985044200000,2.33212719883132640000,149.40223763586633000000
683,new%20friend,242.4129958727999700,1.8427999922400000,0.2207999995200000,29.3685396792000000,0.05862788889114519500,0.00702465698585566000,0.93434745412299910000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.84279999224000000000,0.22079999952000000000,29.36853967920000000000
684,king%20cole,248.5682473676000000,1.7437499957400000,0.2349499991200000,28.0214597651950000,0.05812469032454256000,0.00783162493130567400,0.93404368474415170000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.74374999574000000000,0.23494999912000000000,28.02145976519500000000
685,chrysanthemum,238.6632449360000000,1.8993999902400000,0.2207999995200000,32.0994895827000000,0.05550605554787488000,0.00645242555612485050,0.93804151889600020000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,2,1.89939999024000000000,0.22079999952000000000,32.09948958270000000000
686,black%20honey,1796.6892610594998000,20.4303100130700000,6.2424349989050010,520.8207312936099000,0.03731607936396079400,0.01140184361835348800,0.95128207701768560000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,40,5,20.43031001307000000000,6.24243499890500100000,520.82073129360990000000
687,a%20go%20flip,541.9664992684000000,10.5271450354080010,5.8238950265480000,118.5933547721360000,0.07801098406755351000,0.04315773940598432000,0.87883127652646210000," vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,1,1,1,1,1,1,0,8,10.52714503540800100000,5.82389502654800000000,118.59335477213600000000
688,salty%20maple%20buttered%20cider,773.6241190991999000,0.4104312436000000,11.8657574916800000,40.4865617768000000,0.00777880682141527100,0.22488891076600226000,0.76733228241258240000," vegetarian gluten_free  pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,0,1,0,0,1,1,1,1,1,0,10,0.20521562180000000000,5.93287874584000000000,20.24328088840000000000
689,peppery%20ginger%20cider,502.7739894135999600,0.4168499894200000,0.3084799929280000,37.6131089019800000,0.01087289940724216700,0.00804623249941719900,0.98108086809334060000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,0.20842499470999998000,0.15423999646400000000,18.80655445099000000000
690,pop!%20cider,332.0739964320000000,1.2064599952000001,1.6307099989600000,22.6920396358000000,0.04725802375738847000,0.06387624304068809000,0.88886573320192340000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.20645999520000010000,1.63070999896000000000,22.69203963580000000000
691,after%20coffee,249.8384992431999800,1.0731999979800000,0.3679900014400000,28.5212775535150020,0.03581814468664726000,0.01228169878832136400,0.95190015652503130000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.07319999798000000000,0.36799000144000000000,28.52127755351500200000
692,turkey%20and%20sage%20cocktail,2493.0572030142152000,68.3256357014306000,104.6576921008897600,390.6066454162897000,0.12123288019343074000,0.18569828611960462000,0.69306883368696460000," vegetarian gluten_free sugar_free pork_free   nut_free fish_free shellfish_free kosher ",0,1,1,1,1,0,0,1,1,1,1,1,0,5,34.16281785071530000000,52.32884605044488000000,195.30332270814486000000
693,the%20hot%20pink,203.3602468236000000,0.0000000000000000,0.0424499988000000,16.8543520392600000,0.00000000000000000000,0.00251230964915026500,0.99748769035084980000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,165,15,0.00000000000000000000,0.04244999880000000000,16.85435203926000000000
694,granny%27s%20navy%20grog,519.4739957219999000,2.3353250365500005,0.4972199993480000,65.3408596075120000,0.03425566096874912000,0.00729345999292209040,0.95845087903832870000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,1.16766251827500020000,0.24860999967400000000,32.67042980375600000000
695,the%20cure%20all,320.3559954100000000,1.1730350210180000,0.1981000052000000,16.0885499355080000,0.06718534862395582000,0.01134613858350033900,0.92146851279254390000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,5,0.58651751050900000000,0.09905000259999999000,8.04427496775400000000
696,the%20welch,801.6192246243077000,3.0970241007152945,0.7142147992448841,173.5939872474048700,0.01745734422808205300,0.00402589492291285600,0.97851676084900510000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,220,20,3.09702410071529450000,0.71421479924488410000,173.59398724740487000000
697,cardamaro%20concord%20cocktail,389.2613328938655300,1.8673079187032247,0.5097800010028971,64.8837800386133000,0.02776217398592548800,0.00757914693159773600,0.96465867908247670000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,1.86730791870322470000,0.50978000100289710000,64.88378003861330000000
698,long%20faced%20dove,1645.9804981675002000,9.7745700865500000,1.7918200089499998,268.4293157268890000,0.03490971426808362600,0.00639945531909912000,0.95869083041281710000,"vegan vegetarian gluten_free  pork_free  dairy_free nut_free fish_free shellfish_free kosher ",1,1,1,0,1,0,1,1,1,1,1,1,0,10,1.62909501442500000000,0.29863666815833330000,44.73821928781483600000
